algo,train_seed,candidate,frontend,success_rate,clean_success_rate,mean_reward,mean_episode_cost,mean_cost_rate,crash_rate,out_of_road_rate,out_of_time_rate,intervention_ratio,mean_action_distortion
epo,3,nocicim_memory_confirmed_stop,nocicim_risk_field,0.75,0.35,287.3732127907415,2.65,0.010521171186270255,0.4,0.25,0.0,0.003219654219168356,0.00045808212228311664
epo,3,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.75,0.35,287.3732127907415,2.65,0.010521171186270255,0.4,0.25,0.0,0.003219654219168356,0.00045808212228311664
epo,4,none,none,0.8,0.3,313.1616961013093,3.5,0.013470941415341994,0.65,0.2,0.0,0.0,0.0
epo,4,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.3,312.9761261792431,2.95,0.011508563567382854,0.65,0.2,0.0,0.0038888266280201005,0.0010825039418839886
epo,4,nocicim_crash_aware_route,nocicim_risk_field,0.8,0.35,311.8618582139508,3.15,0.011558671557953478,0.6,0.2,0.0,0.00487155616784921,0.0009652358072676579
epo,4,nocicim_conservative_clean,nocicim_risk_field,0.8,0.3,313.135050353529,3.5,0.013470941415341994,0.65,0.2,0.0,0.0012216353639326206,0.00011691594098476967
epo,4,nocicim_route_preserve,nocicim_risk_field,0.9,0.25,331.93693373923156,5.7,0.017595056826325388,0.7,0.1,0.0,0.12101707785807676,0.05431747434927581
epo,4,nocicim_micro_guard,nocicim_risk_field,0.8,0.35,313.1499937511799,3.8,0.011849924969697103,0.65,0.15,0.0,0.07828086509918626,0.018831603640249633
epo,4,nocicim_cost_guard,nocicim_risk_field,0.8,0.25,304.6041267901991,3.3,0.010114700879190235,0.65,0.2,0.0,0.1675855902860164,0.15286924934147744
epo,4,nocicim_soft_front_trim,nocicim_risk_field,0.8,0.3,313.02635660454513,3.0,0.011250937447076545,0.65,0.2,0.0,0.00549022844444626,0.009889341071791308
epo,4,nocicim_close_range,nocicim_risk_field,0.7,0.2,297.5580490592951,4.8,0.017258360498507038,0.75,0.3,0.0,0.1463534212405459,0.08636153872857197
epo,4,nocicim_memory_confirmed_stop,nocicim_risk_field,0.9,0.3,319.9782697908583,3.45,0.011825841709727563,0.65,0.1,0.0,0.011430843342929587,0.0016800269453715714
epo,4,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.9,0.3,319.9782697908583,3.45,0.011825841709727563,0.65,0.1,0.0,0.011430843342929587,0.0016800269453715714
rec,0,none,none,0.8,0.15,307.470027602761,12.7,0.04402436810987709,0.8,0.2,0.0,0.0,0.0
rec,0,nocicim_soft_crash_guard,nocicim_risk_field,0.75,0.15,299.94325768298415,13.3,0.04633787741680091,0.8,0.25,0.0,0.0028693272182798825,0.0007967288977136814
rec,0,nocicim_crash_aware_route,nocicim_risk_field,0.75,0.15,300.5928915398823,11.5,0.04092169377567827,0.8,0.25,0.0,0.004766916290900745,0.0009398961088757154
rec,0,nocicim_conservative_clean,nocicim_risk_field,0.8,0.15,307.4818754230046,12.6,0.04368379997205286,0.8,0.2,0.0,0.0009481023180694804,9.473561124579634e-05
rec,0,nocicim_route_preserve,nocicim_risk_field,0.8,0.15,316.4776123019666,12.95,0.038918377269342976,0.8,0.2,0.0,0.08524560459313235,0.041041853921767776
rec,0,nocicim_micro_guard,nocicim_risk_field,0.8,0.15,306.51504708783,11.35,0.032809676712567036,0.8,0.15,0.0,0.07602670586244278,0.03262020669912396
rec,0,nocicim_cost_guard,nocicim_risk_field,0.75,0.15,320.7888673302249,6.65,0.018137662207441126,0.8,0.1,0.0,0.21838327977416577,0.2820193789698108
rec,0,nocicim_soft_front_trim,nocicim_risk_field,0.85,0.15,314.8663479316293,11.7,0.03724130003400673,0.8,0.15,0.0,0.013846873989156832,0.02715170222156777
rec,0,nocicim_close_range,nocicim_risk_field,0.9,0.05,326.33705217269375,8.35,0.024350558633481394,0.9,0.1,0.0,0.14696090428542044,0.11835146575060085
rec,0,nocicim_memory_confirmed_stop,nocicim_risk_field,0.9,0.15,322.27373202659305,12.9,0.04354188691413299,0.85,0.1,0.0,0.007371452656810162,0.0010815737888755655
rec,0,nocicim_risk_gated_micro_guard,nocicim_risk_field,0.9,0.15,322.27373202659305,12.9,0.04354188691413299,0.85,0.1,0.0,0.007371452656810162,0.0010815737888755655
rec,1,none,none,0.7,0.05,293.75584200735705,16.85,0.05408502731468412,0.9,0.3,0.0,0.0,0.0
rec,1,nocicim_soft_crash_guard,nocicim_risk_field,0.8,0.05,317.0849503972506,18.15,0.056482477940499945,0.9,0.2,0.0,0.009170561480005878,0.002564628794729003
rec,1,nocicim_crash_aware_route,nocicim_risk_field,0.85,0.05,320.6186239879972,17.1,0.05278931135307948,0.9,0.15,0.0,0.01294561689953474,0.002575623619678713
rec,1,nocicim_conservative_clean,nocicim_risk_field,0.8,0.05,307.2052112715263,18.4,0.06169335469100269,0.9,0.25,0.0,0.005517346785310867,0.0005428801086714691
rec,1,nocicim_route_preserve,nocicim_risk_field,0.85,0.05,318.34536843681354,15.15,0.046288251516775555,0.85,0.2,0.0,0.09524182447323029,0.05243411255563126
rec,1,nocicim_micro_guard,nocicim_risk_field,0.8,0.1,314.3641550388194,14.35,0.041718154077309576,0.85,0.15,0.0,0.054004666128015986,0.03434062999200961
rec,1,nocicim_cost_guard,nocicim_risk_field,0.6,0.05,286.7946879996771,9.6,0.026055810979430355,0.8,0.3,0.0,0.21077023767007175,0.2769172498758424
